event,division,game_id,team_1,team_1_score,team_2,team_2_score,game_date,gender,postseason,season
Presidents’ Day Qualifier (Women),College,244733,Arizona State,8,Occidental,10,2/1/20,Women,0,2020
Santa Clara Rage Home Tournament 2020,College,250357,Cal State-Long Beach,7,Occidental,8,3/8/20,Women,0,2020
Santa Clara Rage Home Tournament 2020,College,250356,California-San Diego B,2,Occidental,7,3/8/20,Women,0,2020
Presidents’ Day Qualifier (Women),College,245630,California-Davis B,4,California-Irvine,6,2/2/20,Women,0,2020
Presidents’ Day Qualifier (Women),College,245628,Colorado B,8,California-Irvine,4,2/2/20,Women,0,2020
Presidents’ Day Qualifier (Women),College,245627,California B,5,California-Irvine,12,2/2/20,Women,0,2020
Presidents’ Day Qualifier (Women),College,244918,Southern California,13,California-Irvine,2,2/1/20,Women,0,2020
Presidents’ Day Qualifier (Women),College,244921,UCLA B,10,California-Irvine,5,2/1/20,Women,0,2020
Presidents’ Day Qualifier (Women),College,244917,Arizona,5,California-Irvine,8,2/1/20,Women,0,2020
Midwest Throwdown 2020,College,251461,Iowa State,7,Purdue,11,3/7/20,Women,0,2020
Presidents' Day Invite 2020,College,247991,California-San Diego,9,Western Washington,10,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247994,Texas,7,Western Washington,8,1/1/20,Women,0,2020
TowsonTown Throwdown 2020,College,245695,American,13,Maryland-Baltimore County,2,2/9/20,Women,0,2020
TowsonTown Throwdown 2020,College,245677,George Mason,10,Maryland-Baltimore County,4,2/9/20,Women,0,2020
TowsonTown Throwdown 2020,College,245685,Richmond,13,Maryland-Baltimore County,5,2/8/20,Women,0,2020
TowsonTown Throwdown 2020,College,245691,Towson,14,Maryland-Baltimore County,10,2/8/20,Women,0,2020
TowsonTown Throwdown 2020,College,245701,Christopher Newport,6,Maryland-Baltimore County,11,2/9/20,Women,0,2020
Presidents’ Day Qualifier (Women),College,245625,UCLA B,3,Cal State-Long Beach,9,2/2/20,Women,0,2020
Commonwealth Cup 2020 Weekend 1,College,246200,Catholic,8,Swarthmore,9,1/1/20,Women,0,2020
Commonwealth Cup 2020 Weekend 1,College,245465,Virginia Tech,13,Swarthmore,7,1/1/20,Women,0,2020
Stanford Open 2020,College,246999,Humboldt State,1,Air Force,5,2/9/20,Women,0,2020
Stanford Open 2020,College,247002,Chico State,5,Air Force,6,2/9/20,Women,0,2020
Stanford Open 2020,College,246143,Chico State,11,Air Force,4,2/8/20,Women,0,2020
Stanford Open 2020,College,246141,Santa Clara,13,Air Force,4,2/8/20,Women,0,2020
Stanford Open 2020,College,246997,UCLA B,5,Air Force,4,2/9/20,Women,0,2020
Stanford Open 2020,College,246146,Portland,13,Air Force,3,2/8/20,Women,0,2020
Dust Bowl 2020,College,248345,Truman State,12,Air Force,4,1/1/20,Women,0,2020
Dust Bowl 2020,College,248334,Denver,9,Air Force,8,1/1/20,Women,0,2020
UMBC Safari Party 2020,College,248500,Lehigh,7,Syracuse,4,1/1/20,Women,0,2020
UMBC Safari Party 2020,College,247787,Towson,12,Syracuse,5,1/1/20,Women,0,2020
Presidents’ Day Qualifier (Women),College,245621,Chico State,8,Southern California,11,2/2/20,Women,0,2020
Presidents’ Day Qualifier (Women),College,245620,Cal State-Long Beach,5,Southern California,9,2/2/20,Women,0,2020
Presidents’ Day Qualifier (Women),College,245619,Occidental,8,Chico State,10,2/2/20,Women,0,2020
Stanford Open 2020,College,246987,Stanford B,4,Sonoma State,3,2/9/20,Women,0,2020
Stanford Open 2020,College,247018,Lewis & Clark,4,Sonoma State,5,2/9/20,Women,0,2020
Stanford Open 2020,College,246123,Pacific Lutheran,10,Sonoma State,3,2/8/20,Women,0,2020
Stanford Open 2020,College,246121,Carleton College,13,Sonoma State,2,2/8/20,Women,0,2020
Stanford Open 2020,College,246990,Claremont,5,Sonoma State,6,2/9/20,Women,0,2020
Bring The Huckus 10 2020,College,245879,West Chester,8,Swarthmore,5,1/1/20,Women,0,2020
Bring The Huckus 10 2020,College,245794,Wesleyan,9,Swarthmore,7,1/1/20,Women,0,2020
Bring The Huckus 10 2020,College,245876,SUNY-Geneseo,7,Swarthmore,9,1/1/20,Women,0,2020
Castle Classic 2020,College,245125,Miami,7,Wake Forest,10,2/2/20,Women,0,2020
Castle Classic 2020,College,245124,North Carolina-Asheville,6,Wake Forest,9,2/2/20,Women,0,2020
Bring The Huckus 10 2020,College,245880,Skidmore,11,Haverford/Bryn Mawr,7,1/1/20,Women,0,2020
